266:351 0:266:351:3:3 
148:148 0:148:148:3:3 
96:333 0:96:333:3:3 
557:80 2:557:80:2:2 
671:216 2:671:216:2:2 
732:474 2:732:474:2:2 
399:261 0:399:261:3:3 
506:102 3:506:102:3:3 
266:458 0:266:458:3:3 
342:305 2:342:305:2:2 
713:419 2:713:419:2:2 
567:264 2:567:264:2:2 
366:187 0:366:187:3:3 
39:243 2:39:243:2:2 
846:193 3:846:193:3:3 
647:496 0:647:496:3:3 
236:195 0:236:195:3:3 
502:76 2:502:76:2:2 
321:458 2:321:458:2:2 
836:319 0:836:319:3:3 
765:399 0:765:399:3:3 
603:441 3:603:441:3:3 
627:466 0:627:466:3:3 
497:137 0:497:137:3:3 
260:371 0:260:371:3:3 
63:78 0:63:78:3:3 
56:248 0:56:248:3:3 
204:16 0:204:16:3:3 
631:411 0:631:411:3:3 
346:322 2:346:322:2:2 
854:446 0:854:446:3:3 
202:152 0:202:152:3:3 
772:357 0:772:357:3:3 
578:436 3:578:436:3:3 
355:21 0:355:21:3:3 
247:3 2:247:3:2:2 
854:41 2:854:41:2:2 
801:147 0:801:147:3:3 
431:456 0:431:456:3:3 
342:253 0:342:253:3:3 
345:15 0:345:15:3:3 
38:26 0:38:26:3:3 
496:173 2:496:173:2:2 
313:489 0:313:489:3:3 
575:449 2:575:449:2:2 
482:496 2:482:496:2:2 
194:316 2:194:316:2:2 
530:322 0:530:322:3:3 
679:359 0:679:359:3:3 
293:440 0:293:440:3:3 
667:359 0:667:359:3:3 
65:9 0:65:9:3:3 
377:271 2:377:271:2:2 
50:351 0:50:351:3:3 
213:241 0:213:241:3:3 
810:357 2:810:357:2:2 
541:499 2:541:499:2:2 
320:249 0:320:249:3:3 
820:318 2:820:318:2:2 
658:177 0:658:177:3:3 
532:209 0:532:209:3:3 
420:140 0:420:140:3:3 
840:100 2:840:100:2:2 
164:137 0:164:137:3:3 
572:286 2:572:286:2:2 
539:79 0:539:79:3:3 
814:327 2:814:327:2:2 
598:494 3:598:494:3:3 
47:348 0:47:348:3:3 
287:333 3:287:333:3:3 
895:184 0:895:184:3:3 
855:482 0:855:482:3:3 
700:442 0:700:442:3:3 
117:24 2:117:24:2:2 
581:361 2:581:361:2:2 
837:255 0:837:255:3:3 
734:137 0:734:137:3:3 
476:137 0:476:137:3:3 
315:13 2:315:13:2:2 
306:30 3:306:30:3:3 
570:126 2:570:126:2:2 
174:192 0:174:192:3:3 
177:236 0:177:236:3:3 
624:339 3:624:339:3:3 
382:39 0:382:39:3:3 
609:225 2:609:225:2:2 
757:473 2:757:473:2:2 
685:332 0:685:332:3:3 
301:67 2:301:67:2:2 
417:462 0:417:462:3:3 
733:64 2:733:64:2:2 
182:206 2:182:206:2:2 
239:267 0:239:267:3:3 
567:261 3:567:261:3:3 
372:232 0:372:232:3:3 
581:28 2:581:28:2:2 
361:121 0:361:121:3:3 
860:69 0:860:69:3:3 
737:246 0:737:246:3:3 
316:330 3:316:330:3:3 
808:403 3:808:403:3:3 
176:2 0:176:2:3:3 
452:215 0:452:215:3:3 
239:233 2:239:233:2:2 
404:18 0:404:18:3:3 
390:37 2:390:37:2:2 
570:196 0:570:196:3:3 
765:177 2:765:177:2:2 
832:248 0:832:248:3:3 
452:358 0:452:358:3:3 
54:214 2:54:214:2:2 
111:35 2:111:35:2:2 
493:275 2:493:275:2:2 
43:323 0:43:323:3:3 
336:471 3:336:471:3:3 
130:463 2:130:463:2:2 
693:261 2:693:261:2:2 
162:207 0:162:207:3:3 
846:221 0:846:221:3:3 
648:272 0:648:272:3:3 
191:40 0:191:40:3:3 
30:494 0:30:494:3:3 
368:427 2:368:427:2:2 
243:276 0:243:276:3:3 
218:86 0:218:86:3:3 
290:363 0:290:363:3:3 
195:434 2:195:434:2:2 
149:162 2:149:162:2:2 
792:153 2:792:153:2:2 
721:85 2:721:85:2:2 
158:202 0:158:202:3:3 
6:375 0:6:375:3:3 
427:206 0:427:206:3:3 
241:285 0:241:285:3:3 
527:307 0:527:307:3:3 
158:434 0:158:434:3:3 
588:259 0:588:259:3:3 
436:48 2:436:48:2:2 
301:374 2:301:374:2:2 
775:449 2:775:449:2:2 
80:66 0:80:66:3:3 
393:319 0:393:319:3:3 
327:446 2:327:446:2:2 
654:266 2:654:266:2:2 
775:370 2:775:370:2:2 
569:122 0:569:122:3:3 
890:422 3:890:422:3:3 
446:344 0:446:344:3:3 
854:358 2:854:358:2:2 
658:352 2:658:352:2:2 
752:395 0:752:395:3:3 
878:447 3:878:447:3:3 
227:75 0:227:75:3:3 
484:371 3:484:371:3:3 
563:485 2:563:485:2:2 
801:296 0:801:296:3:3 
23:295 0:23:295:3:3 
425:108 2:425:108:2:2 
298:482 0:298:482:3:3 
140:449 2:140:449:2:2 
107:14 2:107:14:2:2 
86:397 0:86:397:3:3 
783:281 0:783:281:3:3 
677:294 2:677:294:2:2 
458:236 2:458:236:2:2 
131:158 0:131:158:3:3 
297:170 0:297:170:3:3 
834:323 2:834:323:2:2 
405:296 2:405:296:2:2 
643:379 2:643:379:2:2 
610:250 0:610:250:3:3 
458:127 2:458:127:2:2 
761:382 2:761:382:2:2 
359:122 2:359:122:2:2 
762:33 2:762:33:2:2 
246:246 0:246:246:3:3 
50:421 2:50:421:2:2 
841:438 2:841:438:2:2 
307:366 0:307:366:3:3 
400:60 0:400:60:3:3 
439:373 0:439:373:3:3 
442:459 2:442:459:2:2 
588:282 0:588:282:3:3 
83:471 0:83:471:3:3 
466:309 0:466:309:3:3 
429:191 2:429:191:2:2 
411:476 0:411:476:3:3 
102:428 3:102:428:3:3 
378:420 2:378:420:2:2 
127:38 0:127:38:3:3 
681:494 2:681:494:2:2 
476:254 0:476:254:3:3 
757:155 0:757:155:3:3 
339:46 0:339:46:3:3 
838:180 0:838:180:3:3 
514:278 0:514:278:3:3 
92:270 0:92:270:3:3 
898:121 0:898:121:3:3 
790:75 0:790:75:3:3 
791:201 0:791:201:3:3 
814:61 2:814:61:2:2 
287:71 2:287:71:2:2 
73:463 0:73:463:3:3 
898:232 2:898:232:2:2 
40:256 0:40:256:3:3 
173:92 3:173:92:3:3 
656:442 2:656:442:2:2 
452:21 0:452:21:3:3 
514:56 0:514:56:3:3 
665:188 2:665:188:2:2 
835:371 2:835:371:2:2 
79:342 0:79:342:3:3 
561:499 0:561:499:3:3 
465:422 2:465:422:2:2 
618:228 0:618:228:3:3 
447:274 0:447:274:3:3 
760:286 2:760:286:2:2 
384:466 2:384:466:2:2 
591:171 2:591:171:2:2 
25:142 0:25:142:3:3 
101:155 0:101:155:3:3 
836:194 0:836:194:3:3 
451:100 2:451:100:2:2 
34:196 2:34:196:2:2 
822:405 2:822:405:2:2 
860:216 2:860:216:2:2 
475:122 2:475:122:2:2 
120:379 0:120:379:3:3 
263:269 2:263:269:2:2 
157:266 0:157:266:3:3 
379:390 2:379:390:2:2 
803:360 0:803:360:3:3 
769:392 2:769:392:2:2 
533:95 0:533:95:3:3 
86:76 2:86:76:2:2 
774:155 0:774:155:3:3 
154:55 2:154:55:2:2 
135:343 2:135:343:2:2 
546:218 0:546:218:3:3 
660:86 0:660:86:3:3 
589:152 3:589:152:3:3 
144:477 0:144:477:3:3 
497:192 2:497:192:2:2 
461:357 0:461:357:3:3 
523:246 2:523:246:2:2 
191:76 0:191:76:3:3 
673:197 2:673:197:2:2 
727:14 0:727:14:3:3 
821:453 0:821:453:3:3 
787:333 0:787:333:3:3 
788:242 0:788:242:3:3 
76:188 2:76:188:2:2 
459:268 3:459:268:3:3 
649:300 2:649:300:2:2 
468:150 0:468:150:3:3 
455:216 0:455:216:3:3 
493:37 0:493:37:3:3 
260:474 2:260:474:2:2 
823:146 2:823:146:2:2 
854:44 0:854:44:3:3 
527:388 3:527:388:3:3 
787:43 0:787:43:3:3 
185:381 2:185:381:2:2 
631:240 0:631:240:3:3 
136:167 0:136:167:3:3 
355:45 0:355:45:3:3 
265:309 0:265:309:3:3 
89:217 2:89:217:2:2 
554:117 0:554:117:3:3 
293:495 2:293:495:2:2 
829:301 2:829:301:2:2 
812:366 2:812:366:2:2 
221:121 2:221:121:2:2 
563:449 2:563:449:2:2 
711:201 3:711:201:3:3 
128:296 3:128:296:3:3 
696:222 0:696:222:3:3 
56:381 2:56:381:2:2 
240:234 3:240:234:3:3 
592:351 2:592:351:2:2 
539:376 0:539:376:3:3 
341:114 0:341:114:3:3 
612:367 0:612:367:3:3 
355:64 0:355:64:3:3 
655:262 2:655:262:2:2 
469:287 3:469:287:3:3 
145:57 0:145:57:3:3 
734:261 0:734:261:3:3 
2:450 2:2:450:2:2 
94:100 3:94:100:3:3 
15:241 2:15:241:2:2 
886:192 0:886:192:3:3 
375:413 0:375:413:3:3 
359:320 2:359:320:2:2 
861:401 2:861:401:2:2 
164:370 0:164:370:3:3 
286:360 2:286:360:2:2 
596:349 0:596:349:3:3 
154:424 2:154:424:2:2 
445:375 2:445:375:2:2 
672:293 2:672:293:2:2 
434:337 2:434:337:2:2 
50:73 0:50:73:3:3 
785:250 3:785:250:3:3 
108:215 2:108:215:2:2 
678:335 2:678:335:2:2 
258:154 0:258:154:3:3 
387:290 0:387:290:3:3 
748:391 3:748:391:3:3 
767:421 2:767:421:2:2 
201:92 2:201:92:2:2 
420:442 0:420:442:3:3 
828:47 0:828:47:3:3 
106:73 2:106:73:2:2 
64:452 2:64:452:2:2 
173:158 0:173:158:3:3 
514:250 2:514:250:2:2 
36:106 0:36:106:3:3 
699:314 2:699:314:2:2 
476:113 0:476:113:3:3 
559:286 0:559:286:3:3 
770:358 3:770:358:3:3 
186:202 0:186:202:3:3 
310:87 2:310:87:2:2 
794:397 0:794:397:3:3 
189:469 2:189:469:2:2 
301:139 2:301:139:2:2 
305:200 2:305:200:2:2 
694:354 0:694:354:3:3 
453:464 2:453:464:2:2 
291:397 0:291:397:3:3 
757:258 2:757:258:2:2 
545:361 2:545:361:2:2 
508:288 2:508:288:2:2 
399:435 0:399:435:3:3 
456:219 0:456:219:3:3 
310:234 0:310:234:3:3 
423:265 0:423:265:3:3 
741:286 0:741:286:3:3 
244:282 2:244:282:2:2 
817:198 0:817:198:3:3 
157:381 2:157:381:2:2 
486:491 0:486:491:3:3 
695:253 0:695:253:3:3 
537:199 0:537:199:3:3 
243:162 0:243:162:3:3 
290:230 0:290:230:3:3 
319:217 0:319:217:3:3 
285:473 0:285:473:3:3 
324:353 2:324:353:2:2 
860:339 0:860:339:3:3 
432:225 2:432:225:2:2 
519:64 2:519:64:2:2 
336:415 0:336:415:3:3 
232:192 2:232:192:2:2 
101:157 2:101:157:2:2 
346:72 0:346:72:3:3 
807:197 0:807:197:3:3 
494:192 2:494:192:2:2 
132:451 0:132:451:3:3 
43:24 0:43:24:3:3 
483:337 0:483:337:3:3 
357:328 0:357:328:3:3 
450:58 0:450:58:3:3 
712:345 2:712:345:2:2 
436:121 0:436:121:3:3 
309:245 0:309:245:3:3 
39:44 0:39:44:3:3 
729:491 2:729:491:2:2 
425:488 2:425:488:2:2 
644:88 2:644:88:2:2 
741:210 0:741:210:3:3 
869:493 0:869:493:3:3 
63:442 2:63:442:2:2 
160:139 2:160:139:2:2 
90:452 2:90:452:2:2 
184:1 2:184:1:2:2 
111:430 3:111:430:3:3 
149:204 3:149:204:3:3 
298:9 2:298:9:2:2 
482:378 2:482:378:2:2 
63:267 2:63:267:2:2 
530:460 0:530:460:3:3 
269:440 2:269:440:2:2 
90:375 0:90:375:3:3 
109:57 2:109:57:2:2 
806:353 2:806:353:2:2 
728:493 2:728:493:2:2 
835:435 0:835:435:3:3 
284:91 3:284:91:3:3 
531:74 0:531:74:3:3 
890:210 2:890:210:2:2 
18:11 3:18:11:3:3 
368:460 0:368:460:3:3 
422:233 2:422:233:2:2 
14:487 2:14:487:2:2 
17:449 2:17:449:2:2 
553:279 2:553:279:2:2 
237:294 2:237:294:2:2 
274:304 2:274:304:2:2 
222:394 0:222:394:3:3 
60:353 2:60:353:2:2 
832:458 0:832:458:3:3 
563:330 3:563:330:3:3 
372:480 2:372:480:2:2 
327:192 2:327:192:2:2 
89:471 0:89:471:3:3 
102:93 2:102:93:2:2 
353:346 0:353:346:3:3 
724:319 0:724:319:3:3 
616:448 0:616:448:3:3 
430:454 0:430:454:3:3 
808:242 0:808:242:3:3 
862:69 0:862:69:3:3 
37:49 2:37:49:2:2 
496:334 0:496:334:3:3 
739:282 2:739:282:2:2 
211:213 2:211:213:2:2 
502:340 2:502:340:2:2 
175:374 0:175:374:3:3 
126:448 0:126:448:3:3 
328:407 0:328:407:3:3 
435:413 0:435:413:3:3 
37:369 0:37:369:3:3 
349:63 0:349:63:3:3 
576:237 0:576:237:3:3 
832:7 0:832:7:3:3 
316:424 0:316:424:3:3 
64:433 0:64:433:3:3 
47:296 0:47:296:3:3 
140:126 0:140:126:3:3 
605:366 2:605:366:2:2 
112:397 0:112:397:3:3 
187:445 0:187:445:3:3 
25:266 0:25:266:3:3 
724:140 0:724:140:3:3 
46:112 2:46:112:2:2 
304:383 0:304:383:3:3 
203:300 3:203:300:3:3 
415:69 0:415:69:3:3 
571:275 0:571:275:3:3 
537:359 0:537:359:3:3 
809:394 2:809:394:2:2 
352:107 2:352:107:2:2 
419:239 0:419:239:3:3 
258:307 0:258:307:3:3 
7:396 0:7:396:3:3 
615:123 0:615:123:3:3 
139:28 2:139:28:2:2 
267:35 0:267:35:3:3 
114:132 2:114:132:2:2 
508:469 0:508:469:3:3 
774:438 0:774:438:3:3 
522:471 0:522:471:3:3 
443:354 2:443:354:2:2 
337:155 0:337:155:3:3 
263:183 0:263:183:3:3 
452:252 2:452:252:2:2 
110:496 0:110:496:3:3 
81:85 3:81:85:3:3 
21:385 0:21:385:3:3 
280:5 2:280:5:2:2 
176:246 2:176:246:2:2 
674:365 0:674:365:3:3 
395:340 2:395:340:2:2 
125:205 0:125:205:3:3 
256:62 0:256:62:3:3 
664:171 0:664:171:3:3 
149:301 3:149:301:3:3 
423:386 2:423:386:2:2 
372:474 0:372:474:3:3 
45:396 0:45:396:3:3 
584:66 2:584:66:2:2 
489:258 0:489:258:3:3 
417:109 0:417:109:3:3 
570:29 3:570:29:3:3 
418:286 0:418:286:3:3 
202:108 0:202:108:3:3 
318:319 2:318:319:2:2 
265:177 0:265:177:3:3 
873:164 0:873:164:3:3 
859:73 2:859:73:2:2 
109:362 0:109:362:3:3 
84:99 2:84:99:2:2 
318:398 0:318:398:3:3 
610:205 2:610:205:2:2 
394:486 2:394:486:2:2 
401:450 0:401:450:3:3 
589:49 0:589:49:3:3 
792:301 0:792:301:3:3 
578:258 0:578:258:3:3 
100:194 0:100:194:3:3 
29:218 0:29:218:3:3 
857:457 2:857:457:2:2 
787:498 2:787:498:2:2 
56:104 0:56:104:3:3 
735:488 0:735:488:3:3 
422:43 2:422:43:2:2 
320:429 2:320:429:2:2 
854:46 2:854:46:2:2 
711:371 0:711:371:3:3 
89:224 0:89:224:3:3 
569:174 0:569:174:3:3 
430:116 2:430:116:2:2 
810:64 0:810:64:3:3 
792:459 2:792:459:2:2 
170:419 0:170:419:3:3 
626:280 0:626:280:3:3 
517:71 0:517:71:3:3 
259:363 2:259:363:2:2 
435:170 0:435:170:3:3 
630:355 2:630:355:2:2 
832:470 0:832:470:3:3 
61:60 2:61:60:2:2 
355:323 2:355:323:2:2 
178:248 0:178:248:3:3 
783:437 0:783:437:3:3 
307:484 2:307:484:2:2 
625:161 0:625:161:3:3 
824:378 2:824:378:2:2 
331:474 2:331:474:2:2 
73:188 2:73:188:2:2 
340:100 0:340:100:3:3 
359:392 0:359:392:3:3 
179:222 0:179:222:3:3 
826:456 2:826:456:2:2 
596:149 0:596:149:3:3 
282:439 0:282:439:3:3 
420:99 0:420:99:3:3 
59:293 2:59:293:2:2 
791:108 2:791:108:2:2 
595:343 0:595:343:3:3 
335:80 0:335:80:3:3 
852:110 3:852:110:3:3 
468:375 2:468:375:2:2 
235:164 2:235:164:2:2 
272:170 3:272:170:3:3 
681:258 2:681:258:2:2 
408:410 2:408:410:2:2 
12:36 0:12:36:3:3 
396:403 0:396:403:3:3 
396:331 0:396:331:3:3 
537:323 2:537:323:2:2 
40:293 2:40:293:2:2 
66:453 2:66:453:2:2 
277:184 0:277:184:3:3 
206:342 0:206:342:3:3 
44:341 0:44:341:3:3 
281:61 2:281:61:2:2 
689:136 2:689:136:2:2 
83:137 0:83:137:3:3 
528:10 2:528:10:2:2 
196:424 0:196:424:3:3 
215:412 0:215:412:3:3 
162:264 0:162:264:3:3 
514:85 0:514:85:3:3 
509:191 2:509:191:2:2 
382:439 2:382:439:2:2 
718:301 2:718:301:2:2 
116:71 0:116:71:3:3 
443:273 0:443:273:3:3 
561:470 0:561:470:3:3 
690:306 0:690:306:3:3 
528:153 0:528:153:3:3 
12:266 0:12:266:3:3 
821:83 0:821:83:3:3 
471:231 2:471:231:2:2 
328:79 0:328:79:3:3 
736:92 2:736:92:2:2 
684:276 0:684:276:3:3 
422:493 2:422:493:2:2 
254:460 2:254:460:2:2 
381:214 0:381:214:3:3 
110:396 2:110:396:2:2 
238:321 2:238:321:2:2 
628:73 0:628:73:3:3 
441:161 0:441:161:3:3 
205:392 0:205:392:3:3 
614:44 2:614:44:2:2 
11:211 0:11:211:3:3 
489:365 0:489:365:3:3 
471:453 2:471:453:2:2 
6:74 0:6:74:3:3 
260:421 0:260:421:3:3 
822:168 0:822:168:3:3 
826:167 2:826:167:2:2 
313:72 0:313:72:3:3 
422:282 2:422:282:2:2 
24:468 3:24:468:3:3 
707:120 0:707:120:3:3 
485:330 0:485:330:3:3 
731:110 0:731:110:3:3 
309:188 2:309:188:2:2 
256:312 2:256:312:2:2 
394:410 0:394:410:3:3 
566:348 0:566:348:3:3 
473:387 2:473:387:2:2 
626:203 0:626:203:3:3 
612:394 0:612:394:3:3 
575:6 0:575:6:3:3 
870:207 0:870:207:3:3 
565:28 2:565:28:2:2 
878:461 0:878:461:3:3 
825:199 0:825:199:3:3 
682:216 0:682:216:3:3 
845:316 3:845:316:3:3 
42:59 0:42:59:3:3 
354:377 2:354:377:2:2 
318:132 0:318:132:3:3 
265:280 0:265:280:3:3 
85:135 0:85:135:3:3 
217:55 0:217:55:3:3 
345:106 0:345:106:3:3 
218:280 2:218:280:2:2 
682:107 0:682:107:3:3 
496:202 2:496:202:2:2 
521:47 2:521:47:2:2 
283:172 0:283:172:3:3 
449:196 2:449:196:2:2 
303:161 0:303:161:3:3 
179:495 0:179:495:3:3 
805:367 0:805:367:3:3 
109:146 0:109:146:3:3 
881:249 0:881:249:3:3 
240:207 0:240:207:3:3 
863:57 2:863:57:2:2 
730:494 0:730:494:3:3 
400:287 2:400:287:2:2 
194:173 2:194:173:2:2 
278:336 0:278:336:3:3 
226:1 0:226:1:3:3 
889:327 0:889:327:3:3 
430:399 0:430:399:3:3 
810:48 0:810:48:3:3 
2:366 0:2:366:3:3 
610:251 2:610:251:2:2 
738:437 2:738:437:2:2 
166:389 0:166:389:3:3 
761:381 0:761:381:3:3 
338:470 2:338:470:2:2 
396:186 0:396:186:3:3 
363:41 0:363:41:3:3 
790:366 0:790:366:3:3 
386:96 2:386:96:2:2 
31:29 0:31:29:3:3 
795:452 2:795:452:2:2 
887:298 2:887:298:2:2 
34:275 2:34:275:2:2 
819:458 0:819:458:3:3 
385:64 0:385:64:3:3 
606:6 3:606:6:3:3 
798:277 3:798:277:3:3 
37:265 0:37:265:3:3 
514:369 3:514:369:3:3 
663:69 0:663:69:3:3 
757:154 0:757:154:3:3 
23:234 3:23:234:3:3 
83:71 0:83:71:3:3 
586:82 0:586:82:3:3 
515:320 0:515:320:3:3 
277:363 0:277:363:3:3 
888:342 2:888:342:2:2 
7:310 0:7:310:3:3 
814:66 0:814:66:3:3 
304:263 0:304:263:3:3 
748:322 0:748:322:3:3 
861:125 0:861:125:3:3 
610:319 0:610:319:3:3 
497:289 2:497:289:2:2 
391:36 3:391:36:3:3 
766:426 0:766:426:3:3 
649:188 3:649:188:3:3 
146:168 2:146:168:2:2 
310:412 0:310:412:3:3 
77:447 0:77:447:3:3 
757:301 0:757:301:3:3 
334:22 0:334:22:3:3 
229:324 0:229:324:3:3 
727:453 2:727:453:2:2 
799:72 0:799:72:3:3 
381:9 2:381:9:2:2 
552:267 0:552:267:3:3 
736:120 2:736:120:2:2 
220:393 2:220:393:2:2 
665:44 0:665:44:3:3 
884:160 0:884:160:3:3 
152:153 0:152:153:3:3 
371:175 2:371:175:2:2 
686:346 2:686:346:2:2 
580:185 0:580:185:3:3 
106:288 0:106:288:3:3 
694:161 2:694:161:2:2 
570:499 3:570:499:3:3 
129:255 0:129:255:3:3 
650:267 2:650:267:2:2 
337:124 0:337:124:3:3 
118:148 0:118:148:3:3 
713:489 0:713:489:3:3 
755:34 0:755:34:3:3 
404:422 3:404:422:3:3 
461:147 0:461:147:3:3 
483:423 0:483:423:3:3 
423:281 2:423:281:2:2 
675:340 3:675:340:3:3 
252:248 2:252:248:2:2 
51:352 2:51:352:2:2 
298:472 2:298:472:2:2 
43:63 0:43:63:3:3 
718:232 3:718:232:3:3 
450:215 0:450:215:3:3 
824:344 2:824:344:2:2 
241:250 2:241:250:2:2 
848:430 0:848:430:3:3 
872:36 0:872:36:3:3 
156:357 2:156:357:2:2 
85:441 0:85:441:3:3 
123:250 2:123:250:2:2 
584:376 0:584:376:3:3 
342:88 3:342:88:3:3 
281:244 2:281:244:2:2 
455:219 2:455:219:2:2 
720:104 2:720:104:2:2 
298:18 0:298:18:3:3 
446:490 0:446:490:3:3 
199:214 0:199:214:3:3 
455:104 0:455:104:3:3 
664:351 0:664:351:3:3 
541:231 2:541:231:2:2 
32:25 2:32:25:2:2 
228:176 3:228:176:3:3 
360:364 0:360:364:3:3 
109:229 0:109:229:3:3 
327:50 2:327:50:2:2 
79:413 3:79:413:3:3 
133:373 2:133:373:2:2 
599:390 2:599:390:2:2 
503:493 0:503:493:3:3 
783:207 3:783:207:3:3 
501:133 2:501:133:2:2 
95:27 2:95:27:2:2 
350:96 0:350:96:3:3 
188:267 0:188:267:3:3 
60:306 0:60:306:3:3 
526:103 3:526:103:3:3 
383:248 0:383:248:3:3 
122:114 0:122:114:3:3 
729:138 0:729:138:3:3 
306:77 2:306:77:2:2 
531:380 0:531:380:3:3 
788:371 3:788:371:3:3 
166:417 2:166:417:2:2 
320:81 0:320:81:3:3 
141:157 0:141:157:3:3 
316:65 0:316:65:3:3 
330:214 0:330:214:3:3 
352:354 2:352:354:2:2 
387:293 0:387:293:3:3 
335:411 0:335:411:3:3 
410:78 0:410:78:3:3 
742:173 0:742:173:3:3 
501:75 0:501:75:3:3 
572:182 3:572:182:3:3 
311:130 0:311:130:3:3 
738:170 0:738:170:3:3 
334:289 0:334:289:3:3 
814:239 2:814:239:2:2 
852:422 0:852:422:3:3 
267:344 0:267:344:3:3 
767:53 2:767:53:2:2 
415:96 3:415:96:3:3 
272:242 0:272:242:3:3 
609:191 0:609:191:3:3 
826:223 0:826:223:3:3 
168:291 2:168:291:2:2 
385:78 2:385:78:2:2 
372:3 2:372:3:2:2 
687:468 2:687:468:2:2 
525:473 0:525:473:3:3 
230:417 2:230:417:2:2 
762:26 3:762:26:3:3 
197:184 2:197:184:2:2 
571:359 0:571:359:3:3 
186:203 0:186:203:3:3 
405:43 0:405:43:3:3 
870:145 2:870:145:2:2 
301:138 0:301:138:3:3 
486:142 0:486:142:3:3 
474:111 2:474:111:2:2 
855:445 2:855:445:2:2 
151:90 0:151:90:3:3 
331:303 3:331:303:3:3 
367:377 0:367:377:3:3 
791:491 0:791:491:3:3 
150:465 0:150:465:3:3 
742:95 3:742:95:3:3 
138:313 3:138:313:3:3 
139:64 2:139:64:2:2 
271:493 2:271:493:2:2 
680:444 0:680:444:3:3 
812:169 2:812:169:2:2 
428:471 0:428:471:3:3 
813:128 2:813:128:2:2 
880:97 2:880:97:2:2 
867:342 2:867:342:2:2 
567:433 0:567:433:3:3 
437:156 0:437:156:3:3 
827:300 2:827:300:2:2 
579:351 0:579:351:3:3 
720:352 3:720:352:3:3 
707:151 0:707:151:3:3 
252:173 2:252:173:2:2 
205:33 0:205:33:3:3 
647:398 0:647:398:3:3 
228:134 2:228:134:2:2 
106:94 0:106:94:3:3 
879:86 2:879:86:2:2 
418:362 2:418:362:2:2 
647:287 0:647:287:3:3 
831:194 3:831:194:3:3 
579:423 0:579:423:3:3 
891:447 0:891:447:3:3 
854:289 0:854:289:3:3 
33:1 0:33:1:3:3 
640:23 3:640:23:3:3 
806:388 2:806:388:2:2 
185:446 2:185:446:2:2 
242:185 0:242:185:3:3 
272:54 2:272:54:2:2 
189:414 2:189:414:2:2 
299:450 0:299:450:3:3 
32:327 0:32:327:3:3 
640:390 2:640:390:2:2 
380:303 0:380:303:3:3 
554:308 0:554:308:3:3 
241:119 0:241:119:3:3 
759:493 2:759:493:2:2 
887:216 0:887:216:3:3 
892:178 2:892:178:2:2 
109:56 0:109:56:3:3 
679:236 2:679:236:2:2 
113:61 2:113:61:2:2 
810:109 0:810:109:3:3 
791:65 0:791:65:3:3 
227:53 2:227:53:2:2 
834:119 0:834:119:3:3 
530:348 0:530:348:3:3 
363:437 0:363:437:3:3 
544:448 0:544:448:3:3 
467:499 0:467:499:3:3 
892:400 0:892:400:3:3 
179:39 0:179:39:3:3 
145:139 0:145:139:3:3 
164:433 2:164:433:2:2 
458:210 0:458:210:3:3 
166:227 2:166:227:2:2 
73:139 2:73:139:2:2 
482:204 2:482:204:2:2 
728:268 2:728:268:2:2 
838:305 0:838:305:3:3 
179:84 0:179:84:3:3 
198:144 2:198:144:2:2 
326:485 0:326:485:3:3 
667:443 0:667:443:3:3 
448:115 0:448:115:3:3 
411:377 2:411:377:2:2 
586:313 0:586:313:3:3 
643:178 0:643:178:3:3 
95:441 0:95:441:3:3 
98:399 0:98:399:3:3 
151:123 2:151:123:2:2 
358:24 2:358:24:2:2 
871:264 2:871:264:2:2 
175:369 2:175:369:2:2 
73:219 0:73:219:3:3 
454:456 0:454:456:3:3 
572:235 2:572:235:2:2 
700:400 0:700:400:3:3 
500:190 0:500:190:3:3 
46:6 0:46:6:3:3 
377:173 0:377:173:3:3 
430:161 2:430:161:2:2 
876:305 0:876:305:3:3 
272:79 0:272:79:3:3 
808:17 2:808:17:2:2 
44:483 2:44:483:2:2 
163:499 0:163:499:3:3 
46:113 0:46:113:3:3 
433:92 0:433:92:3:3 
487:481 0:487:481:3:3 
415:68 0:415:68:3:3 
163:439 2:163:439:2:2 
827:140 0:827:140:3:3 
330:428 2:330:428:2:2 
7:382 2:7:382:2:2 
463:328 2:463:328:2:2 
139:142 0:139:142:3:3 
837:59 0:837:59:3:3 
840:273 0:840:273:3:3 
629:185 0:629:185:3:3 
847:246 0:847:246:3:3 
167:189 2:167:189:2:2 
443:244 2:443:244:2:2 
524:59 0:524:59:3:3 
121:402 0:121:402:3:3 
210:32 2:210:32:2:2 
361:387 0:361:387:3:3 
453:435 0:453:435:3:3 
456:105 2:456:105:2:2 
510:316 0:510:316:3:3 
486:66 0:486:66:3:3 
423:351 0:423:351:3:3 
82:479 0:82:479:3:3 
879:310 0:879:310:3:3 
515:473 0:515:473:3:3 
800:442 2:800:442:2:2 
96:335 0:96:335:3:3 
11:182 3:11:182:3:3 
871:407 2:871:407:2:2 
395:343 0:395:343:3:3 
234:437 0:234:437:3:3 
698:100 0:698:100:3:3 
493:424 0:493:424:3:3 
20:72 0:20:72:3:3 
519:22 2:519:22:2:2 
78:194 0:78:194:3:3 
7:194 0:7:194:3:3 
157:241 2:157:241:2:2 
765:28 0:765:28:3:3 
894:352 0:894:352:3:3 
381:275 0:381:275:3:3 
556:25 0:556:25:3:3 
243:302 0:243:302:3:3 
741:19 0:741:19:3:3 
