787:275 0:787:275:3:3 
644:247 0:644:247:3:3 
721:492 0:721:492:3:3 
668:237 0:668:237:3:3 
167:288 0:167:288:3:3 
642:10 0:642:10:3:3 
467:468 0:467:468:3:3 
599:391 0:599:391:3:3 
820:464 3:820:464:3:3 
877:225 0:877:225:3:3 
614:317 0:614:317:3:3 
38:445 0:38:445:3:3 
424:481 0:424:481:3:3 
711:94 0:711:94:3:3 
844:381 0:844:381:3:3 
682:352 0:682:352:3:3 
701:196 0:701:196:3:3 
739:401 0:739:401:3:3 
297:134 0:297:134:3:3 
151:231 0:151:231:3:3 
482:154 0:482:154:3:3 
763:375 0:763:375:3:3 
430:426 0:430:426:3:3 
255:435 0:255:435:3:3 
493:274 3:493:274:3:3 
113:243 0:113:243:3:3 
586:407 0:586:407:3:3 
790:373 0:790:373:3:3 
538:466 0:538:466:3:3 
800:473 0:800:473:3:3 
799:96 0:799:96:3:3 
767:421 0:767:421:3:3 
27:28 0:27:28:3:3 
330:312 0:330:312:3:3 
206:495 0:206:495:3:3 
64:452 0:64:452:3:3 
211:23 0:211:23:3:3 
489:71 0:489:71:3:3 
875:12 3:875:12:3:3 
876:355 0:876:355:3:3 
73:26 0:73:26:3:3 
499:272 0:499:272:3:3 
561:317 0:561:317:3:3 
103:178 0:103:178:3:3 
619:323 0:619:323:3:3 
515:220 0:515:220:3:3 
537:308 0:537:308:3:3 
82:107 0:82:107:3:3 
281:360 0:281:360:3:3 
68:170 0:68:170:3:3 
887:401 0:887:401:3:3 
475:184 0:475:184:3:3 
537:421 0:537:421:3:3 
774:458 0:774:458:3:3 
666:195 0:666:195:3:3 
150:464 0:150:464:3:3 
138:312 0:138:312:3:3 
157:460 0:157:460:3:3 
393:460 0:393:460:3:3 
548:227 0:548:227:3:3 
271:392 0:271:392:3:3 
257:414 0:257:414:3:3 
461:86 0:461:86:3:3 
135:405 0:135:405:3:3 
67:483 0:67:483:3:3 
30:245 0:30:245:3:3 
840:33 0:840:33:3:3 
699:46 2:699:46:2:2 
718:6 0:718:6:3:3 
370:144 0:370:144:3:3 
669:450 0:669:450:3:3 
816:58 0:816:58:3:3 
798:254 0:798:254:3:3 
879:497 0:879:497:3:3 
158:93 0:158:93:3:3 
78:272 0:78:272:3:3 
81:92 0:81:92:3:3 
670:52 2:670:52:2:2 
746:326 0:746:326:3:3 
345:487 0:345:487:3:3 
72:361 0:72:361:3:3 
110:161 0:110:161:3:3 
661:287 0:661:287:3:3 
223:386 0:223:386:3:3 
498:191 0:498:191:3:3 
400:309 2:400:309:2:2 
836:363 0:836:363:3:3 
271:56 0:271:56:3:3 
54:440 0:54:440:3:3 
575:206 0:575:206:3:3 
858:94 0:858:94:3:3 
270:192 0:270:192:3:3 
825:143 0:825:143:3:3 
497:462 0:497:462:3:3 
726:217 0:726:217:3:3 
820:150 0:820:150:3:3 
380:413 0:380:413:3:3 
62:241 0:62:241:3:3 
635:145 0:635:145:3:3 
273:366 0:273:366:3:3 
568:86 0:568:86:3:3 
877:52 0:877:52:3:3 
127:469 0:127:469:3:3 
401:145 0:401:145:3:3 
455:482 0:455:482:3:3 
94:294 0:94:294:3:3 
611:408 0:611:408:3:3 
811:330 0:811:330:3:3 
445:72 0:445:72:3:3 
448:340 0:448:340:3:3 
411:88 0:411:88:3:3 
418:130 0:418:130:3:3 
14:487 0:14:487:3:3 
56:281 0:56:281:3:3 
207:498 0:207:498:3:3 
668:96 0:668:96:3:3 
505:150 0:505:150:3:3 
894:256 0:894:256:3:3 
94:64 0:94:64:3:3 
278:283 0:278:283:3:3 
541:415 0:541:415:3:3 
677:79 0:677:79:3:3 
607:130 0:607:130:3:3 
719:452 0:719:452:3:3 
353:203 0:353:203:3:3 
406:447 0:406:447:3:3 
598:451 0:598:451:3:3 
212:122 0:212:122:3:3 
767:456 0:767:456:3:3 
439:445 0:439:445:3:3 
666:355 0:666:355:3:3 
121:192 0:121:192:3:3 
139:417 0:139:417:3:3 
823:475 0:823:475:3:3 
795:77 0:795:77:3:3 
681:294 0:681:294:3:3 
338:195 0:338:195:3:3 
94:7 0:94:7:3:3 
396:423 0:396:423:3:3 
183:41 0:183:41:3:3 
597:377 0:597:377:3:3 
108:173 0:108:173:3:3 
558:15 0:558:15:3:3 
651:475 0:651:475:3:3 
286:306 0:286:306:3:3 
894:167 0:894:167:3:3 
273:128 0:273:128:3:3 
538:123 0:538:123:3:3 
477:445 0:477:445:3:3 
499:413 0:499:413:3:3 
745:405 0:745:405:3:3 
391:109 0:391:109:3:3 
235:120 0:235:120:3:3 
509:12 0:509:12:3:3 
138:203 0:138:203:3:3 
67:334 0:67:334:3:3 
7:178 0:7:178:3:3 
48:33 0:48:33:3:3 
361:190 2:361:190:2:2 
366:201 0:366:201:3:3 
299:240 0:299:240:3:3 
360:482 0:360:482:3:3 
488:55 0:488:55:3:3 
566:86 0:566:86:3:3 
159:388 0:159:388:3:3 
417:109 0:417:109:3:3 
39:242 0:39:242:3:3 
280:291 0:280:291:3:3 
299:1 0:299:1:3:3 
802:120 0:802:120:3:3 
15:325 0:15:325:3:3 
575:157 0:575:157:3:3 
191:132 0:191:132:3:3 
11:482 0:11:482:3:3 
826:485 0:826:485:3:3 
114:403 0:114:403:3:3 
702:272 0:702:272:3:3 
255:382 3:255:382:3:3 
379:29 0:379:29:3:3 
313:383 0:313:383:3:3 
830:436 0:830:436:3:3 
707:331 0:707:331:3:3 
71:423 3:71:423:3:3 
344:291 0:344:291:3:3 
878:416 0:878:416:3:3 
554:442 0:554:442:3:3 
593:336 0:593:336:3:3 
332:316 0:332:316:3:3 
460:329 2:460:329:2:2 
133:317 0:133:317:3:3 
597:376 0:597:376:3:3 
635:189 0:635:189:3:3 
835:431 0:835:431:3:3 
564:119 0:564:119:3:3 
731:73 0:731:73:3:3 
108:347 0:108:347:3:3 
606:494 0:606:494:3:3 
682:6 0:682:6:3:3 
539:435 0:539:435:3:3 
668:213 0:668:213:3:3 
763:209 0:763:209:3:3 
50:348 0:50:348:3:3 
734:306 0:734:306:3:3 
293:8 0:293:8:3:3 
169:122 0:169:122:3:3 
728:231 0:728:231:3:3 
175:52 0:175:52:3:3 
359:315 0:359:315:3:3 
820:319 0:820:319:3:3 
880:482 0:880:482:3:3 
420:141 0:420:141:3:3 
117:453 0:117:453:3:3 
709:289 0:709:289:3:3 
411:322 0:411:322:3:3 
783:474 0:783:474:3:3 
71:276 0:71:276:3:3 
74:8 0:74:8:3:3 
760:58 0:760:58:3:3 
539:78 0:539:78:3:3 
652:423 0:652:423:3:3 
400:96 0:400:96:3:3 
681:497 0:681:497:3:3 
188:135 0:188:135:3:3 
795:361 0:795:361:3:3 
871:386 0:871:386:3:3 
736:399 0:736:399:3:3 
847:437 0:847:437:3:3 
690:464 0:690:464:3:3 
230:409 0:230:409:3:3 
514:162 2:514:162:2:2 
291:103 0:291:103:3:3 
587:200 0:587:200:3:3 
803:128 0:803:128:3:3 
72:150 0:72:150:3:3 
699:467 0:699:467:3:3 
628:427 0:628:427:3:3 
216:490 0:216:490:3:3 
177:461 0:177:461:3:3 
451:250 0:451:250:3:3 
622:182 0:622:182:3:3 
733:240 0:733:240:3:3 
736:92 0:736:92:3:3 
183:211 0:183:211:3:3 
793:11 0:793:11:3:3 
82:450 0:82:450:3:3 
30:162 0:30:162:3:3 
414:29 0:414:29:3:3 
732:8 0:732:8:3:3 
471:84 0:471:84:3:3 
745:291 0:745:291:3:3 
898:470 0:898:470:3:3 
883:140 0:883:140:3:3 
190:439 0:190:439:3:3 
138:210 0:138:210:3:3 
765:33 0:765:33:3:3 
893:236 0:893:236:3:3 
399:137 0:399:137:3:3 
848:307 0:848:307:3:3 
115:340 0:115:340:3:3 
669:315 0:669:315:3:3 
265:173 0:265:173:3:3 
87:138 0:87:138:3:3 
25:490 0:25:490:3:3 
579:50 0:579:50:3:3 
158:435 0:158:435:3:3 
56:149 0:56:149:3:3 
521:333 0:521:333:3:3 
868:28 0:868:28:3:3 
434:496 0:434:496:3:3 
160:179 2:160:179:2:2 
130:146 0:130:146:3:3 
714:270 0:714:270:3:3 
811:500 0:811:500:3:3 
351:55 0:351:55:3:3 
318:132 0:318:132:3:3 
891:66 0:891:66:3:3 
123:60 0:123:60:3:3 
531:21 0:531:21:3:3 
824:9 0:824:9:3:3 
401:200 0:401:200:3:3 
679:181 0:679:181:3:3 
900:166 0:900:166:3:3 
424:375 0:424:375:3:3 
251:336 0:251:336:3:3 
469:137 0:469:137:3:3 
350:132 0:350:132:3:3 
8:197 0:8:197:3:3 
853:115 0:853:115:3:3 
710:420 0:710:420:3:3 
32:219 0:32:219:3:3 
251:449 0:251:449:3:3 
469:378 0:469:378:3:3 
37:70 2:37:70:2:2 
558:119 0:558:119:3:3 
517:460 0:517:460:3:3 
795:166 0:795:166:3:3 
140:337 0:140:337:3:3 
748:254 0:748:254:3:3 
640:140 2:640:140:2:2 
863:223 0:863:223:3:3 
188:69 0:188:69:3:3 
687:109 0:687:109:3:3 
359:428 0:359:428:3:3 
144:163 2:144:163:2:2 
112:247 0:112:247:3:3 
832:208 0:832:208:3:3 
406:103 0:406:103:3:3 
818:95 0:818:95:3:3 
47:371 0:47:371:3:3 
790:217 0:790:217:3:3 
49:363 0:49:363:3:3 
267:316 0:267:316:3:3 
823:259 0:823:259:3:3 
410:218 0:410:218:3:3 
409:35 0:409:35:3:3 
338:139 0:338:139:3:3 
713:145 0:713:145:3:3 
766:347 0:766:347:3:3 
605:199 0:605:199:3:3 
770:60 0:770:60:3:3 
898:233 0:898:233:3:3 
628:280 0:628:280:3:3 
610:319 0:610:319:3:3 
791:342 0:791:342:3:3 
794:438 0:794:438:3:3 
244:97 3:244:97:3:3 
780:197 0:780:197:3:3 
417:489 0:417:489:3:3 
714:321 0:714:321:3:3 
549:133 0:549:133:3:3 
756:196 0:756:196:3:3 
404:209 0:404:209:3:3 
759:357 0:759:357:3:3 
462:75 0:462:75:3:3 
428:47 2:428:47:2:2 
818:483 0:818:483:3:3 
451:214 0:451:214:3:3 
736:120 0:736:120:3:3 
699:108 0:699:108:3:3 
685:81 0:685:81:3:3 
82:422 0:82:422:3:3 
414:121 0:414:121:3:3 
571:50 0:571:50:3:3 
81:230 0:81:230:3:3 
484:229 0:484:229:3:3 
567:450 2:567:450:2:2 
186:363 0:186:363:3:3 
389:438 0:389:438:3:3 
872:262 0:872:262:3:3 
584:410 0:584:410:3:3 
158:141 0:158:141:3:3 
494:37 0:494:37:3:3 
280:283 0:280:283:3:3 
427:156 0:427:156:3:3 
284:291 0:284:291:3:3 
266:274 0:266:274:3:3 
380:148 0:380:148:3:3 
701:368 0:701:368:3:3 
309:144 0:309:144:3:3 
720:217 0:720:217:3:3 
333:298 0:333:298:3:3 
599:51 0:599:51:3:3 
674:230 0:674:230:3:3 
470:397 0:470:397:3:3 
623:185 0:623:185:3:3 
57:216 0:57:216:3:3 
133:484 0:133:484:3:3 
460:179 0:460:179:3:3 
503:207 0:503:207:3:3 
53:268 0:53:268:3:3 
132:157 0:132:157:3:3 
404:29 0:404:29:3:3 
133:228 0:133:228:3:3 
469:60 0:469:60:3:3 
768:397 0:768:397:3:3 
507:221 2:507:221:2:2 
900:154 0:900:154:3:3 
350:209 0:350:209:3:3 
521:75 0:521:75:3:3 
425:62 0:425:62:3:3 
578:108 0:578:108:3:3 
85:12 0:85:12:3:3 
131:364 0:131:364:3:3 
169:33 0:169:33:3:3 
830:174 0:830:174:3:3 
815:222 0:815:222:3:3 
249:275 0:249:275:3:3 
654:88 0:654:88:3:3 
801:420 0:801:420:3:3 
145:56 0:145:56:3:3 
455:287 2:455:287:2:2 
207:398 0:207:398:3:3 
27:60 0:27:60:3:3 
502:222 0:502:222:3:3 
469:399 0:469:399:3:3 
663:139 0:663:139:3:3 
728:78 0:728:78:3:3 
302:225 0:302:225:3:3 
430:26 0:430:26:3:3 
880:185 0:880:185:3:3 
264:470 0:264:470:3:3 
350:301 0:350:301:3:3 
130:327 2:130:327:2:2 
562:493 0:562:493:3:3 
201:67 0:201:67:3:3 
40:479 0:40:479:3:3 
439:457 0:439:457:3:3 
206:492 0:206:492:3:3 
793:299 0:793:299:3:3 
46:85 0:46:85:3:3 
619:117 0:619:117:3:3 
639:126 0:639:126:3:3 
219:77 0:219:77:3:3 
680:15 0:680:15:3:3 
534:254 0:534:254:3:3 
862:283 0:862:283:3:3 
59:218 0:59:218:3:3 
757:495 0:757:495:3:3 
558:240 0:558:240:3:3 
500:120 2:500:120:2:2 
593:69 0:593:69:3:3 
204:287 0:204:287:3:3 
586:217 0:586:217:3:3 
490:178 0:490:178:3:3 
571:359 0:571:359:3:3 
866:118 0:866:118:3:3 
108:163 0:108:163:3:3 
489:122 0:489:122:3:3 
70:457 0:70:457:3:3 
628:483 0:628:483:3:3 
846:350 0:846:350:3:3 
314:119 0:314:119:3:3 
44:172 0:44:172:3:3 
181:453 0:181:453:3:3 
699:136 0:699:136:3:3 
438:476 0:438:476:3:3 
314:230 0:314:230:3:3 
423:264 0:423:264:3:3 
741:285 0:741:285:3:3 
82:394 0:82:394:3:3 
238:377 0:238:377:3:3 
348:457 0:348:457:3:3 
447:23 0:447:23:3:3 
512:260 0:512:260:3:3 
235:77 0:235:77:3:3 
755:62 0:755:62:3:3 
385:482 0:385:482:3:3 
321:492 0:321:492:3:3 
180:289 0:180:289:3:3 
149:490 0:149:490:3:3 
209:311 0:209:311:3:3 
65:348 0:65:348:3:3 
712:346 0:712:346:3:3 
859:157 0:859:157:3:3 
237:225 0:237:225:3:3 
54:441 0:54:441:3:3 
493:119 0:493:119:3:3 
811:158 0:811:158:3:3 
631:433 0:631:433:3:3 
341:195 0:341:195:3:3 
15:6 0:15:6:3:3 
792:321 0:792:321:3:3 
617:492 0:617:492:3:3 
446:390 0:446:390:3:3 
17:98 0:17:98:3:3 
173:271 0:173:271:3:3 
640:309 0:640:309:3:3 
878:389 2:878:389:2:2 
230:320 0:230:320:3:3 
156:111 0:156:111:3:3 
564:156 0:564:156:3:3 
692:73 0:692:73:3:3 
530:348 0:530:348:3:3 
363:437 0:363:437:3:3 
739:174 0:739:174:3:3 
702:38 0:702:38:3:3 
793:26 0:793:26:3:3 
449:140 0:449:140:3:3 
527:185 0:527:185:3:3 
655:500 0:655:500:3:3 
472:91 0:472:91:3:3 
754:401 0:754:401:3:3 
61:23 2:61:23:2:2 
890:177 0:890:177:3:3 
193:135 0:193:135:3:3 
529:301 0:529:301:3:3 
516:61 0:516:61:3:3 
166:370 0:166:370:3:3 
424:109 0:424:109:3:3 
444:112 0:444:112:3:3 
227:352 0:227:352:3:3 
853:412 0:853:412:3:3 
411:377 0:411:377:3:3 
468:126 2:468:126:2:2 
676:443 0:676:443:3:3 
221:322 0:221:322:3:3 
719:455 0:719:455:3:3 
814:297 0:814:297:3:3 
248:480 0:248:480:3:3 
581:482 0:581:482:3:3 
303:476 0:303:476:3:3 
804:327 0:804:327:3:3 
334:290 0:334:290:3:3 
292:51 0:292:51:3:3 
729:493 0:729:493:3:3 
663:28 0:663:28:3:3 
757:161 0:757:161:3:3 
353:59 0:353:59:3:3 
481:110 0:481:110:3:3 
122:360 0:122:360:3:3 
50:253 0:50:253:3:3 
583:293 0:583:293:3:3 
681:293 0:681:293:3:3 
40:443 0:40:443:3:3 
3:305 0:3:305:3:3 
244:187 0:244:187:3:3 
64:289 0:64:289:3:3 
571:333 2:571:333:2:2 
629:8 0:629:8:3:3 
93:110 0:93:110:3:3 
335:157 0:335:157:3:3 
743:48 0:743:48:3:3 
211:419 0:211:419:3:3 
675:464 0:675:464:3:3 
604:346 0:604:346:3:3 
427:381 0:427:381:3:3 
220:83 2:220:83:2:2 
813:450 0:813:450:3:3 
308:35 0:308:35:3:3 
120:103 0:120:103:3:3 
543:233 0:543:233:3:3 
230:220 0:230:220:3:3 
823:105 0:823:105:3:3 
348:143 0:348:143:3:3 
385:179 0:385:179:3:3 
428:247 0:428:247:3:3 
361:44 0:361:44:3:3 
295:353 0:295:353:3:3 
10:147 0:10:147:3:3 
150:240 0:150:240:3:3 
845:211 0:845:211:3:3 
148:5 0:148:5:3:3 
337:68 0:337:68:3:3 
746:296 0:746:296:3:3 
821:282 0:821:282:3:3 
147:327 0:147:327:3:3 
590:89 0:590:89:3:3 
209:130 0:209:130:3:3 
543:301 0:543:301:3:3 
405:472 0:405:472:3:3 
53:49 0:53:49:3:3 
238:119 0:238:119:3:3 
185:105 0:185:105:3:3 
494:221 0:494:221:3:3 
422:334 0:422:334:3:3 
191:135 0:191:135:3:3 
693:193 0:693:193:3:3 
768:184 0:768:184:3:3 
132:311 0:132:311:3:3 
351:333 0:351:333:3:3 
265:402 0:265:402:3:3 
85:369 0:85:369:3:3 
161:321 0:161:321:3:3 
309:427 0:309:427:3:3 
735:491 0:735:491:3:3 
275:201 0:275:201:3:3 
578:434 0:578:434:3:3 
501:481 0:501:481:3:3 
835:257 2:835:257:2:2 
754:211 0:754:211:3:3 
682:116 0:682:116:3:3 
496:175 0:496:175:3:3 
369:183 0:369:183:3:3 
649:69 0:649:69:3:3 
598:32 0:598:32:3:3 
321:52 0:321:52:3:3 
623:471 0:623:471:3:3 
401:124 0:401:124:3:3 
833:309 0:833:309:3:3 
298:268 0:298:268:3:3 
445:107 0:445:107:3:3 
249:346 0:249:346:3:3 
175:70 0:175:70:3:3 
300:180 2:300:180:2:2 
14:448 0:14:448:3:3 
237:265 0:237:265:3:3 
49:124 0:49:124:3:3 
794:488 0:794:488:3:3 
17:61 0:17:61:3:3 
368:215 2:368:215:2:2 
851:249 0:851:249:3:3 
544:202 0:544:202:3:3 
374:477 0:374:477:3:3 
13:9 0:13:9:3:3 
397:170 0:397:170:3:3 
643:174 0:643:174:3:3 
93:379 0:93:379:3:3 
849:434 0:849:434:3:3 
131:66 0:131:66:3:3 
871:202 0:871:202:3:3 
525:174 0:525:174:3:3 
710:234 0:710:234:3:3 
433:158 0:433:158:3:3 
460:367 0:460:367:3:3 
624:119 0:624:119:3:3 
272:28 0:272:28:3:3 
400:97 0:400:97:3:3 
480:223 0:480:223:3:3 
410:134 0:410:134:3:3 
547:475 0:547:475:3:3 
819:286 2:819:286:2:2 
65:121 3:65:121:3:3 
405:385 0:405:385:3:3 
406:186 0:406:186:3:3 
562:4 0:562:4:3:3 
864:292 0:864:292:3:3 
22:394 0:22:394:3:3 
150:191 0:150:191:3:3 
813:405 0:813:405:3:3 
465:303 0:465:303:3:3 
196:425 0:196:425:3:3 
745:324 0:745:324:3:3 
823:220 0:823:220:3:3 
628:436 0:628:436:3:3 
591:32 0:591:32:3:3 
443:272 0:443:272:3:3 
172:434 2:172:434:2:2 
106:442 0:106:442:3:3 
751:430 0:751:430:3:3 
348:147 0:348:147:3:3 
812:226 0:812:226:3:3 
816:229 0:816:229:3:3 
708:403 0:708:403:3:3 
766:105 0:766:105:3:3 
125:127 0:125:127:3:3 
788:267 0:788:267:3:3 
826:66 0:826:66:3:3 
737:357 0:737:357:3:3 
441:160 0:441:160:3:3 
115:57 0:115:57:3:3 
426:436 0:426:436:3:3 
686:430 0:686:430:3:3 
390:27 0:390:27:3:3 
176:147 0:176:147:3:3 
76:436 0:76:436:3:3 
183:496 0:183:496:3:3 
669:393 0:669:393:3:3 
836:398 0:836:398:3:3 
379:365 0:379:365:3:3 
494:14 0:494:14:3:3 
115:343 0:115:343:3:3 
715:93 0:715:93:3:3 
579:420 0:579:420:3:3 
119:359 0:119:359:3:3 
726:437 0:726:437:3:3 
546:39 0:546:39:3:3 
765:401 0:765:401:3:3 
821:495 0:821:495:3:3 
716:242 0:716:242:3:3 
848:451 2:848:451:2:2 
425:406 0:425:406:3:3 
208:34 0:208:34:3:3 
831:26 0:831:26:3:3 
565:429 0:565:429:3:3 
412:180 0:412:180:3:3 
158:432 0:158:432:3:3 
398:451 0:398:451:3:3 
327:299 0:327:299:3:3 
20:305 0:20:305:3:3 
81:325 0:81:325:3:3 
801:204 0:801:204:3:3 
51:413 0:51:413:3:3 
56:5 0:56:5:3:3 
422:84 0:422:84:3:3 
118:455 0:118:455:3:3 
891:69 0:891:69:3:3 
782:276 0:782:276:3:3 
820:79 0:820:79:3:3 
434:446 0:434:446:3:3 
203:71 0:203:71:3:3 
166:73 0:166:73:3:3 
354:233 0:354:233:3:3 
143:331 0:143:331:3:3 
807:485 0:807:485:3:3 
611:467 0:611:467:3:3 
496:255 0:496:255:3:3 
374:31 0:374:31:3:3 
602:306 0:602:306:3:3 
625:243 0:625:243:3:3 
481:347 0:481:347:3:3 
340:10 0:340:10:3:3 
61:121 0:61:121:3:3 
511:99 0:511:99:3:3 
592:403 0:592:403:3:3 
297:313 0:297:313:3:3 
563:50 0:563:50:3:3 
601:491 0:601:491:3:3 
549:75 0:549:75:3:3 
93:351 0:93:351:3:3 
865:302 0:865:302:3:3 
59:467 0:59:467:3:3 
117:73 0:117:73:3:3 
895:94 0:895:94:3:3 
681:492 0:681:492:3:3 
405:308 0:405:308:3:3 
758:194 0:758:194:3:3 
173:184 2:173:184:2:2 
233:469 0:233:469:3:3 
890:60 0:890:60:3:3 
214:470 0:214:470:3:3 
335:164 0:335:164:3:3 
36:199 0:36:199:3:3 
477:371 0:477:371:3:3 
252:207 0:252:207:3:3 
34:480 0:34:480:3:3 
126:74 0:126:74:3:3 
552:381 0:552:381:3:3 
534:61 0:534:61:3:3 
131:119 0:131:119:3:3 
846:323 0:846:323:3:3 
319:1 0:319:1:3:3 
122:463 0:122:463:3:3 
414:495 0:414:495:3:3 
570:257 0:570:257:3:3 
861:286 0:861:286:3:3 
21:87 0:21:87:3:3 
371:14 0:371:14:3:3 
865:266 0:865:266:3:3 
896:233 0:896:233:3:3 
882:446 0:882:446:3:3 
827:259 0:827:259:3:3 
462:362 0:462:362:3:3 
580:201 0:580:201:3:3 
138:100 0:138:100:3:3 
546:361 0:546:361:3:3 
802:223 0:802:223:3:3 
34:53 0:34:53:3:3 
399:153 0:399:153:3:3 
348:405 0:348:405:3:3 
807:300 2:807:300:2:2 
30:100 2:30:100:2:2 
214:338 0:214:338:3:3 
831:344 0:831:344:3:3 
323:177 0:323:177:3:3 
695:441 2:695:441:2:2 
219:480 0:219:480:3:3 
493:257 0:493:257:3:3 
356:15 0:356:15:3:3 
673:219 0:673:219:3:3 
124:35 0:124:35:3:3 
416:364 0:416:364:3:3 
345:314 0:345:314:3:3 
493:146 0:493:146:3:3 
204:459 0:204:459:3:3 
132:376 0:132:376:3:3 
669:143 0:669:143:3:3 
392:197 0:392:197:3:3 
185:72 0:185:72:3:3 
87:286 0:87:286:3:3 
109:450 0:109:450:3:3 
493:35 2:493:35:2:2 
39:411 0:39:411:3:3 
132:271 0:132:271:3:3 
479:208 0:479:208:3:3 
317:277 0:317:277:3:3 
356:365 0:356:365:3:3 
782:321 0:782:321:3:3 
252:334 0:252:334:3:3 
768:287 0:768:287:3:3 
588:176 0:588:176:3:3 
368:339 2:368:339:2:2 
459:108 0:459:108:3:3 
170:489 2:170:489:2:2 
668:376 0:668:376:3:3 
317:390 0:317:390:3:3 
320:406 0:320:406:3:3 
891:97 0:891:97:3:3 
108:269 0:108:269:3:3 
327:45 0:327:45:3:3 
167:388 0:167:388:3:3 
8:19 0:8:19:3:3 
635:100 0:635:100:3:3 
563:451 0:563:451:3:3 
393:479 0:393:479:3:3 
734:376 0:734:376:3:3 
496:70 0:496:70:3:3 
95:166 0:95:166:3:3 
598:219 0:598:219:3:3 
377:453 0:377:453:3:3 
566:150 0:566:150:3:3 
469:285 2:469:285:2:2 
771:287 0:771:287:3:3 
98:121 0:98:121:3:3 
374:490 0:374:490:3:3 
14:299 0:14:299:3:3 
805:100 0:805:100:3:3 
221:381 0:221:381:3:3 
362:309 0:362:309:3:3 
340:268 0:340:268:3:3 
883:436 2:883:436:2:2 
899:385 0:899:385:3:3 
153:231 0:153:231:3:3 
233:433 0:233:433:3:3 
529:140 0:529:140:3:3 
748:272 0:748:272:3:3 
571:265 0:571:265:3:3 
25:477 0:25:477:3:3 
851:105 0:851:105:3:3 
504:124 0:504:124:3:3 
766:372 0:766:372:3:3 
842:300 0:842:300:3:3 
770:1 0:770:1:3:3 
183:116 0:183:116:3:3 
591:107 0:591:107:3:3 
663:334 0:663:334:3:3 
116:9 2:116:9:2:2 
44:286 2:44:286:2:2 
587:383 0:587:383:3:3 
874:221 0:874:221:3:3 
168:329 0:168:329:3:3 
699:26 0:699:26:3:3 
793:81 0:793:81:3:3 
595:221 0:595:221:3:3 
679:260 0:679:260:3:3 
138:294 0:138:294:3:3 
6:241 0:6:241:3:3 
838:225 0:838:225:3:3 
671:225 0:671:225:3:3 
766:161 0:766:161:3:3 
414:90 0:414:90:3:3 
627:221 0:627:221:3:3 
314:342 0:314:342:3:3 
757:500 0:757:500:3:3 
100:379 0:100:379:3:3 
851:421 0:851:421:3:3 
67:114 0:67:114:3:3 
150:130 0:150:130:3:3 
56:111 2:56:111:2:2 
125:152 0:125:152:3:3 
567:289 0:567:289:3:3 
219:95 0:219:95:3:3 
882:309 0:882:309:3:3 
241:443 0:241:443:3:3 
243:341 0:243:341:3:3 
280:201 0:280:201:3:3 
778:72 0:778:72:3:3 
308:77 0:308:77:3:3 
817:422 0:817:422:3:3 
52:373 2:52:373:2:2 
15:355 0:15:355:3:3 
452:463 0:452:463:3:3 
137:143 0:137:143:3:3 
275:462 0:275:462:3:3 
518:126 0:518:126:3:3 
426:174 0:426:174:3:3 
688:341 0:688:341:3:3 
20:378 0:20:378:3:3 
560:287 0:560:287:3:3 
636:490 0:636:490:3:3 
322:126 0:322:126:3:3 
158:392 0:158:392:3:3 
87:290 0:87:290:3:3 
15:1 0:15:1:3:3 
242:265 0:242:265:3:3 
62:100 0:62:100:3:3 
869:380 0:869:380:3:3 
820:144 0:820:144:3:3 
90:373 0:90:373:3:3 
455:79 2:455:79:2:2 
593:362 0:593:362:3:3 
99:481 0:99:481:3:3 
193:100 2:193:100:2:2 
782:204 0:782:204:3:3 
785:388 0:785:388:3:3 
146:82 0:146:82:3:3 
274:415 0:274:415:3:3 
848:181 0:848:181:3:3 
497:302 0:497:302:3:3 
437:248 0:437:248:3:3 
668:243 0:668:243:3:3 
264:153 0:264:153:3:3 
194:326 0:194:326:3:3 
527:184 0:527:184:3:3 
71:12 0:71:12:3:3 
274:302 0:274:302:3:3 
496:98 0:496:98:3:3 
758:334 0:758:334:3:3 
317:140 0:317:140:3:3 
834:278 0:834:278:3:3 
820:293 0:820:293:3:3 
665:222 0:665:222:3:3 
550:122 2:550:122:2:2 
496:497 0:496:497:3:3 
780:156 0:780:156:3:3 
619:396 0:619:396:3:3 
88:27 0:88:27:3:3 
582:272 0:582:272:3:3 
711:290 0:711:290:3:3 
282:199 0:282:199:3:3 
586:393 0:586:393:3:3 
472:169 0:472:169:3:3 
572:228 0:572:228:3:3 
224:346 0:224:346:3:3 
478:451 0:478:451:3:3 
891:44 0:891:44:3:3 
391:312 0:391:312:3:3 
654:454 0:654:454:3:3 
733:343 0:733:343:3:3 
736:485 0:736:485:3:3 
244:402 0:244:402:3:3 
79:69 0:79:69:3:3 
784:43 0:784:43:3:3 
206:376 0:206:376:3:3 
335:156 0:335:156:3:3 
239:496 0:239:496:3:3 
794:495 0:794:495:3:3 
86:291 0:86:291:3:3 
742:489 0:742:489:3:3 
121:401 0:121:401:3:3 
784:201 0:784:201:3:3 
234:144 0:234:144:3:3 
290:158 0:290:158:3:3 
511:13 0:511:13:3:3 
115:175 0:115:175:3:3 
499:12 0:499:12:3:3 
727:396 0:727:396:3:3 
233:88 0:233:88:3:3 
43:459 0:43:459:3:3 
82:367 2:82:367:2:2 
745:181 0:745:181:3:3 
48:35 0:48:35:3:3 
513:47 0:513:47:3:3 
275:268 0:275:268:3:3 
